question,worker,answer
20004_clueweb09-en0008-97-11181,w102,0
20004_clueweb09-en0001-89-28016,w102,0
20004_clueweb09-en0010-80-32470,w102,0
20004_clueweb09-en0010-70-08607,w101,2
20004_clueweb09-en0010-57-17390,w101,2
20004_clueweb09-en0008-97-11181,w101,2
20004_clueweb09-en0001-89-28016,w101,2
20004_clueweb09-en0010-80-32470,w101,2
20004_clueweb09-en0010-70-08607,w118,0
20004_clueweb09-en0010-57-17390,w118,1
20004_clueweb09-en0008-97-11181,w118,1
20004_clueweb09-en0001-89-28016,w118,0
20004_clueweb09-en0010-80-32470,w118,0
20004_clueweb09-en0010-70-08607,w119,2
20004_clueweb09-en0010-57-17390,w119,2
20004_clueweb09-en0008-97-11181,w119,2
20004_clueweb09-en0001-89-28016,w119,1
20004_clueweb09-en0010-80-32470,w119,2
20004_clueweb09-en0020-49-25108,w115,1
20004_clueweb09-en0016-28-05822,w115,1
20004_clueweb09-en0016-28-05825,w115,1
20004_clueweb09-en0021-99-32425,w115,1
20004_clueweb09-en0000-08-10769,w115,1
20004_clueweb09-en0020-49-25108,w25,1
20004_clueweb09-en0016-28-05822,w25,1
20004_clueweb09-en0016-28-05825,w25,1
20004_clueweb09-en0021-99-32425,w25,1
20004_clueweb09-en0000-08-10769,w25,1
20004_clueweb09-en0020-49-25108,w32,0
20004_clueweb09-en0016-28-05822,w32,0
20004_clueweb09-en0016-28-05825,w32,1
20004_clueweb09-en0021-99-32425,w32,1
20004_clueweb09-en0000-08-10769,w32,2
20004_clueweb09-en0020-49-25108,w102,0
20004_clueweb09-en0016-28-05822,w102,0
20004_clueweb09-en0016-28-05825,w102,0
20004_clueweb09-en0021-99-32425,w102,0
20004_clueweb09-en0000-08-10769,w102,0
20004_clueweb09-en0020-49-25108,w108,1
20004_clueweb09-en0016-28-05822,w108,1
20004_clueweb09-en0016-28-05825,w108,1
20004_clueweb09-en0021-99-32425,w108,1
20004_clueweb09-en0000-08-10769,w108,1
20004_clueweb09-en0022-72-37113,w120,1
20004_clueweb09-en0024-94-25083,w120,1
20004_clueweb09-en0023-42-32301,w120,3
20004_clueweb09-en0023-42-33585,w120,1
20004_clueweb09-en0001-06-06340,w120,2
20004_clueweb09-en0022-72-37113,w100,3
20004_clueweb09-en0022-72-37113,w102,0
20004_clueweb09-en0024-94-25083,w102,0
20004_clueweb09-en0023-42-32301,w102,0
20004_clueweb09-en0023-42-33585,w102,0
20004_clueweb09-en0001-06-06340,w102,0
20004_clueweb09-en0022-72-37113,w121,1
20004_clueweb09-en0024-94-25083,w121,1
20004_clueweb09-en0023-42-32301,w121,0
20004_clueweb09-en0023-42-33585,w121,0
20004_clueweb09-en0001-06-06340,w121,0
20004_clueweb09-en0022-72-37113,w101,2
20004_clueweb09-en0024-94-25083,w101,2
20004_clueweb09-en0023-42-32301,w101,2
20004_clueweb09-en0023-42-33585,w101,2
20004_clueweb09-en0001-06-06340,w101,2
20004_clueweb09-en0022-72-37113,w122,0
20004_clueweb09-en0024-94-25083,w122,1
20004_clueweb09-en0023-42-32301,w122,0
20004_clueweb09-en0023-42-33585,w122,0
20004_clueweb09-en0001-06-06340,w122,1
20004_clueweb09-en0031-02-25507,w123,0
20004_clueweb09-en0025-26-14948,w123,2
20004_clueweb09-en0025-24-06258,w123,1
20004_clueweb09-en0032-46-16613,w123,0
20004_clueweb09-en0000-08-11900,w123,2
20004_clueweb09-en0031-02-25507,w113,3
20004_clueweb09-en0025-26-14948,w113,1
20004_clueweb09-en0031-02-25507,w102,0
20004_clueweb09-en0025-26-14948,w102,0
20004_clueweb09-en0025-24-06258,w102,0
20004_clueweb09-en0032-46-16613,w102,0
20004_clueweb09-en0000-08-11900,w102,0
20004_clueweb09-en0031-02-25507,w124,2
20004_clueweb09-en0025-26-14948,w124,1
20004_clueweb09-en0025-24-06258,w124,0
20004_clueweb09-en0032-46-16613,w124,2
20004_clueweb09-en0000-08-11900,w124,2
20004_clueweb09-en0031-02-25507,w32,1
20004_clueweb09-en0025-26-14948,w32,0
20004_clueweb09-en0025-24-06258,w32,1
20004_clueweb09-en0032-46-16613,w32,1
20004_clueweb09-en0000-08-11900,w32,0
20004_clueweb09-en0035-29-01363,w125,0
20004_clueweb09-en0034-15-37645,w125,1
20004_clueweb09-en0003-78-11260,w125,2
20004_clueweb09-en0033-80-01884,w125,1
20004_clueweb09-en0035-29-01364,w125,0
20004_clueweb09-en0035-29-01363,w126,0
20004_clueweb09-en0034-15-37645,w126,1
20004_clueweb09-en0003-78-11260,w126,0
20004_clueweb09-en0033-80-01884,w126,1
20004_clueweb09-en0035-29-01364,w126,1
20004_clueweb09-en0035-29-01363,w102,0
20004_clueweb09-en0034-15-37645,w102,0
20004_clueweb09-en0003-78-11260,w102,0
20004_clueweb09-en0033-80-01884,w102,0
20004_clueweb09-en0035-29-01364,w102,0
20004_clueweb09-en0035-29-01363,w101,2
20004_clueweb09-en0034-15-37645,w101,2
20004_clueweb09-en0003-78-11260,w101,2
20004_clueweb09-en0033-80-01884,w101,2
20004_clueweb09-en0035-29-01364,w101,2
20004_clueweb09-en0035-29-01363,w108,1
20004_clueweb09-en0034-15-37645,w108,1
20004_clueweb09-en0003-78-11260,w108,1
20004_clueweb09-en0033-80-01884,w108,1
20004_clueweb09-en0035-29-01364,w108,1
20004_clueweb09-en0035-29-01363,w100,1
20004_clueweb09-en0006-01-20538,w101,2
20004_clueweb09-en0035-81-02564,w101,2
20004_clueweb09-en0035-80-03625,w101,2
20004_clueweb09-en0036-04-07222,w101,2
20004_clueweb09-en0040-74-43676,w101,2
20004_clueweb09-en0006-01-20538,w102,0
20004_clueweb09-en0035-81-02564,w102,0
20004_clueweb09-en0035-80-03625,w102,0
20004_clueweb09-en0036-04-07222,w102,0
20004_clueweb09-en0040-74-43676,w102,0
20004_clueweb09-en0006-01-20538,w105,3
20004_clueweb09-en0035-81-02564,w105,1
20004_clueweb09-en0035-80-03625,w105,2
20004_clueweb09-en0036-04-07222,w105,2
20004_clueweb09-en0040-74-43676,w105,1
20004_clueweb09-en0006-01-20538,w108,1
20004_clueweb09-en0035-81-02564,w108,1
20004_clueweb09-en0035-80-03625,w108,1
20004_clueweb09-en0036-04-07222,w108,1
20004_clueweb09-en0040-74-43676,w108,1
20004_clueweb09-en0006-01-20538,w127,0
20004_clueweb09-en0035-81-02564,w127,0
20004_clueweb09-en0035-80-03625,w127,2
20004_clueweb09-en0036-04-07222,w127,1
20004_clueweb09-en0040-74-43676,w127,1
20004_clueweb09-en0000-08-10772,w25,1
20004_clueweb09-en0043-95-09755,w25,0
20004_clueweb09-en0043-40-15290,w25,0
20004_clueweb09-en0043-95-09757,w25,0
20004_clueweb09-en0043-95-09756,w25,1
20004_clueweb09-en0000-08-10772,w118,2
20004_clueweb09-en0043-95-09755,w118,2
20004_clueweb09-en0043-40-15290,w118,2
20004_clueweb09-en0043-95-09757,w118,2
20004_clueweb09-en0043-95-09756,w118,2
20004_clueweb09-en0000-08-10772,w117,2
20004_clueweb09-en0043-95-09755,w117,1
20004_clueweb09-en0043-40-15290,w117,1
20004_clueweb09-en0043-95-09757,w117,1
20004_clueweb09-en0043-95-09756,w117,0
20004_clueweb09-en0000-08-10772,w102,0
20004_clueweb09-en0043-95-09755,w102,0
20004_clueweb09-en0043-40-15290,w102,0
20004_clueweb09-en0043-95-09757,w102,0
20004_clueweb09-en0043-95-09756,w102,0
20004_clueweb09-en0000-08-10772,w121,0
20004_clueweb09-en0043-95-09755,w121,0
20004_clueweb09-en0043-40-15290,w121,0
20004_clueweb09-en0043-95-09757,w121,0
20004_clueweb09-en0043-95-09756,w121,0
20004_clueweb09-en0009-33-46852,w126,3
20004_clueweb09-en0057-40-17932,w126,1
20004_clueweb09-en0044-72-07550,w126,0
20004_clueweb09-en0051-61-19107,w126,1
20004_clueweb09-en0057-91-17871,w126,1
20004_clueweb09-en0009-33-46852,w7,3
20004_clueweb09-en0057-40-17932,w7,2
20004_clueweb09-en0044-72-07550,w7,1
20004_clueweb09-en0051-61-19107,w7,0
20004_clueweb09-en0057-91-17871,w7,2
20004_clueweb09-en0009-33-46852,w101,2
20004_clueweb09-en0057-40-17932,w101,2
20004_clueweb09-en0044-72-07550,w101,2
20004_clueweb09-en0051-61-19107,w101,2
20004_clueweb09-en0057-91-17871,w101,2
20004_clueweb09-en0009-33-46852,w102,0
20004_clueweb09-en0057-40-17932,w102,0
20004_clueweb09-en0044-72-07550,w102,0
20004_clueweb09-en0051-61-19107,w102,0
20004_clueweb09-en0057-91-17871,w102,0
20004_clueweb09-en0009-33-46852,w121,3
20004_clueweb09-en0057-40-17932,w121,0
20004_clueweb09-en0044-72-07550,w121,0
20004_clueweb09-en0051-61-19107,w121,0
20004_clueweb09-en0057-91-17871,w121,0
20004_clueweb09-en0057-95-10989,w101,2
20004_clueweb09-en0062-33-37649,w101,2
20004_clueweb09-en0064-37-19562,w101,2
20004_clueweb09-en0057-95-10990,w101,2
20004_clueweb09-en0008-29-16556,w101,2
20004_clueweb09-en0057-95-10989,w126,2
20004_clueweb09-en0062-33-37649,w126,1
20004_clueweb09-en0064-37-19562,w126,1
20004_clueweb09-en0057-95-10990,w126,1
20004_clueweb09-en0008-29-16556,w126,1
20004_clueweb09-en0057-95-10989,w115,1
20004_clueweb09-en0062-33-37649,w115,1
20004_clueweb09-en0064-37-19562,w115,1
20004_clueweb09-en0057-95-10990,w115,1
20004_clueweb09-en0008-29-16556,w115,0
20004_clueweb09-en0057-95-10989,w102,0
20004_clueweb09-en0062-33-37649,w102,0
20004_clueweb09-en0064-37-19562,w102,0
20004_clueweb09-en0057-95-10990,w102,0
20004_clueweb09-en0008-29-16556,w102,0
20004_clueweb09-en0057-95-10989,w103,1
20004_clueweb09-en0062-33-37649,w103,2
20004_clueweb09-en0064-37-19562,w103,2
20004_clueweb09-en0057-95-10990,w103,0
20004_clueweb09-en0008-29-16556,w103,2
20004_clueweb09-en0066-65-11697,w113,3
20004_clueweb09-en0066-37-12074,w113,2
20004_clueweb09-en0068-75-20928,w113,0
20004_clueweb09-en0000-40-14160,w113,2
20004_clueweb09-en0068-69-21169,w113,1
20004_clueweb09-en0066-65-11697,w102,0
20004_clueweb09-en0066-37-12074,w102,0
20004_clueweb09-en0068-75-20928,w102,0
20004_clueweb09-en0000-40-14160,w102,0
20004_clueweb09-en0068-69-21169,w102,0
20004_clueweb09-en0066-65-11697,w101,2
20004_clueweb09-en0066-37-12074,w101,2
20004_clueweb09-en0068-75-20928,w101,2
20004_clueweb09-en0000-40-14160,w101,2
20004_clueweb09-en0068-69-21169,w101,2
20004_clueweb09-en0066-65-11697,w121,0
20004_clueweb09-en0066-37-12074,w121,1
20004_clueweb09-en0068-75-20928,w121,1
20004_clueweb09-en0000-40-14160,w121,0
20004_clueweb09-en0068-69-21169,w121,1
20004_clueweb09-en0066-65-11697,w124,2
20004_clueweb09-en0066-37-12074,w124,2
20004_clueweb09-en0068-75-20928,w124,2
20004_clueweb09-en0000-40-14160,w124,2
20004_clueweb09-en0000-31-05721,w113,1
20004_clueweb09-en0071-95-11923,w113,3
20004_clueweb09-en0071-95-11924,w113,2
20004_clueweb09-en0071-40-17584,w113,2
20004_clueweb09-en0069-33-21523,w113,1
20004_clueweb09-en0000-31-05721,w32,0
20004_clueweb09-en0071-95-11923,w32,1
20004_clueweb09-en0071-95-11924,w32,1
20004_clueweb09-en0071-40-17584,w32,2
20004_clueweb09-en0069-33-21523,w32,0
20004_clueweb09-en0000-31-05721,w102,0
20004_clueweb09-en0071-95-11923,w102,0
20004_clueweb09-en0071-95-11924,w102,0
20004_clueweb09-en0071-40-17584,w102,0
20004_clueweb09-en0000-31-05721,w128,1
20004_clueweb09-en0071-95-11923,w128,2
20004_clueweb09-en0071-95-11924,w128,1
20004_clueweb09-en0071-40-17584,w128,2
20004_clueweb09-en0069-33-21523,w128,1
20004_clueweb09-en0000-31-05721,w121,0
20004_clueweb09-en0071-95-11923,w121,0
20004_clueweb09-en0071-95-11924,w121,0
20004_clueweb09-en0071-40-17584,w121,0
20004_clueweb09-en0069-33-21523,w121,1
20004_clueweb09-en0075-61-03841,w126,1
20004_clueweb09-en0076-95-35839,w126,1
20004_clueweb09-en0003-27-18446,w126,1
20004_clueweb09-en0073-81-06175,w126,1
20004_clueweb09-en0073-64-11470,w126,1
20004_clueweb09-en0075-61-03841,w113,1
20004_clueweb09-en0076-95-35839,w113,2
20004_clueweb09-en0075-61-03841,w32,0
20004_clueweb09-en0076-95-35839,w32,0
20004_clueweb09-en0003-27-18446,w32,0
20004_clueweb09-en0073-81-06175,w32,0
20004_clueweb09-en0073-64-11470,w32,0
20004_clueweb09-en0075-61-03841,w101,2
20004_clueweb09-en0076-95-35839,w101,2
20004_clueweb09-en0003-27-18446,w101,2
20004_clueweb09-en0073-81-06175,w101,2
20004_clueweb09-en0073-64-11470,w101,2
20004_clueweb09-en0075-61-03841,w4,2
20004_clueweb09-en0076-95-35839,w4,2
20004_clueweb09-en0003-27-18446,w4,2
20004_clueweb09-en0073-81-06175,w4,2
20004_clueweb09-en0073-64-11470,w4,2
20004_clueweb09-en0009-33-62532,w113,0
20004_clueweb09-en0079-29-30399,w113,2
20004_clueweb09-en0085-95-11135,w113,1
20004_clueweb09-en0085-95-11134,w113,0
20004_clueweb09-en0078-46-37462,w113,2
20004_clueweb09-en0009-33-62532,w129,3
20004_clueweb09-en0079-29-30399,w129,3
20004_clueweb09-en0085-95-11135,w129,1
20004_clueweb09-en0085-95-11134,w129,1
20004_clueweb09-en0078-46-37462,w129,0
20004_clueweb09-en0009-33-62532,w102,0
20004_clueweb09-en0079-29-30399,w102,0
20004_clueweb09-en0085-95-11135,w102,0
20004_clueweb09-en0085-95-11134,w102,0
20004_clueweb09-en0078-46-37462,w102,0
20004_clueweb09-en0009-33-62532,w101,2
20004_clueweb09-en0079-29-30399,w101,2
20004_clueweb09-en0085-95-11135,w101,2
20004_clueweb09-en0085-95-11134,w101,2
20004_clueweb09-en0078-46-37462,w101,2
20004_clueweb09-en0009-33-62532,w124,2
20004_clueweb09-en0079-29-30399,w124,1
20004_clueweb09-en0085-95-11135,w124,1
20004_clueweb09-en0085-95-11134,w124,2
20004_clueweb09-en0009-33-62532,w100,3
20004_clueweb09-en0079-29-30399,w100,3
20004_clueweb09-en0085-95-11135,w100,2
20004_clueweb09-en0085-95-11134,w100,1
20004_clueweb09-en0078-46-37462,w100,2
20004_clueweb09-en0085-95-11136,w118,2
20004_clueweb09-en0092-26-27147,w118,1
20004_clueweb09-en0092-26-27158,w118,1
20004_clueweb09-en0009-33-16132,w118,3
20004_clueweb09-en0086-99-10149,w118,0
20004_clueweb09-en0085-95-11136,w130,0
20004_clueweb09-en0092-26-27147,w130,0
20004_clueweb09-en0092-26-27158,w130,0
20004_clueweb09-en0009-33-16132,w130,3
20004_clueweb09-en0086-99-10149,w130,3
20004_clueweb09-en0085-95-11136,w131,1
20004_clueweb09-en0092-26-27147,w131,0
20004_clueweb09-en0092-26-27158,w131,2
20004_clueweb09-en0009-33-16132,w131,0
20004_clueweb09-en0086-99-10149,w131,1
20004_clueweb09-en0085-95-11136,w101,2
20004_clueweb09-en0092-26-27147,w101,2
20004_clueweb09-en0092-26-27158,w101,2
20004_clueweb09-en0009-33-16132,w101,2
20004_clueweb09-en0086-99-10149,w101,2
20004_clueweb09-en0085-95-11136,w102,0
20004_clueweb09-en0092-26-27147,w102,0
20004_clueweb09-en0092-26-27158,w102,0
20004_clueweb09-en0009-33-16132,w102,0
20004_clueweb09-en0086-99-10149,w102,0
20004_clueweb09-en0000-08-11901,w113,3
20004_clueweb09-en0092-26-27164,w113,2
20004_clueweb09-en0093-20-41213,w113,0
20004_clueweb09-en0092-26-27159,w113,2
20004_clueweb09-en0092-26-27160,w113,2
20004_clueweb09-en0000-08-11901,w118,2
20004_clueweb09-en0092-26-27164,w118,2
20004_clueweb09-en0093-20-41213,w118,0
20004_clueweb09-en0092-26-27159,w118,2
20004_clueweb09-en0092-26-27160,w118,2
20004_clueweb09-en0000-08-11901,w132,1
20004_clueweb09-en0092-26-27164,w132,1
20004_clueweb09-en0093-20-41213,w132,1
20004_clueweb09-en0092-26-27159,w132,1
20004_clueweb09-en0092-26-27160,w132,1
20004_clueweb09-en0000-08-11901,w102,0
20004_clueweb09-en0092-26-27164,w102,0
20004_clueweb09-en0093-20-41213,w102,0
20004_clueweb09-en0092-26-27159,w102,0
20004_clueweb09-en0092-26-27160,w102,0
20004_clueweb09-en0000-08-11901,w101,2
20004_clueweb09-en0092-26-27164,w101,2
20004_clueweb09-en0093-20-41213,w101,2
20004_clueweb09-en0092-26-27159,w101,2
20004_clueweb09-en0092-26-27160,w101,2
20004_clueweb09-en0093-97-35831,w102,0
20004_clueweb09-en0104-35-30888,w102,0
20004_clueweb09-en0095-84-04060,w102,0
20004_clueweb09-en0095-84-04059,w102,0
20004_clueweb09-en0008-29-16557,w102,0
20004_clueweb09-en0093-97-35831,w101,2
20004_clueweb09-en0104-35-30888,w101,2
20004_clueweb09-en0095-84-04060,w101,2
20004_clueweb09-en0095-84-04059,w101,2
20004_clueweb09-en0008-29-16557,w101,2
20004_clueweb09-en0093-97-35831,w133,1
20004_clueweb09-en0104-35-30888,w133,1
20004_clueweb09-en0095-84-04060,w133,1
20004_clueweb09-en0095-84-04059,w133,1
20004_clueweb09-en0008-29-16557,w133,1
20004_clueweb09-en0093-97-35831,w108,1
20004_clueweb09-en0104-35-30888,w108,1
20004_clueweb09-en0095-84-04060,w108,1
20004_clueweb09-en0095-84-04059,w108,1
20004_clueweb09-en0008-29-16557,w108,1
20004_clueweb09-en0093-97-35831,w105,1
20004_clueweb09-en0104-35-30888,w105,1
20004_clueweb09-en0095-84-04060,w105,1
20004_clueweb09-en0095-84-04059,w105,1
20004_clueweb09-en0008-29-16557,w105,3
20004_clueweb09-en0093-97-35831,w106,1
20004_clueweb09-en0104-35-30888,w106,0
20004_clueweb09-en0095-84-04060,w106,1
20004_clueweb09-en0095-84-04059,w106,0
20004_clueweb09-en0008-29-16557,w106,2
20004_clueweb09-en0104-36-16916,w134,2
20004_clueweb09-en0106-73-32863,w134,2
20004_clueweb09-en0106-47-29871,w134,1
20004_clueweb09-en0106-73-32857,w134,2
20004_clueweb09-en0006-01-20491,w134,3
20004_clueweb09-en0104-36-16916,w135,1
20004_clueweb09-en0106-73-32863,w135,1
20004_clueweb09-en0106-47-29871,w135,1
20004_clueweb09-en0106-73-32857,w135,1
20004_clueweb09-en0006-01-20491,w135,1
20004_clueweb09-en0104-36-16916,w101,2
20004_clueweb09-en0106-73-32863,w101,2
20004_clueweb09-en0106-47-29871,w101,2
20004_clueweb09-en0106-73-32857,w101,2
20004_clueweb09-en0006-01-20491,w101,2
20004_clueweb09-en0104-36-16916,w102,0
20004_clueweb09-en0106-73-32863,w102,0
20004_clueweb09-en0106-47-29871,w102,0
20004_clueweb09-en0106-73-32857,w102,0
20004_clueweb09-en0006-01-20491,w102,0
20004_clueweb09-en0104-36-16916,w105,2
20004_clueweb09-en0106-73-32863,w105,2
20004_clueweb09-en0106-47-29871,w105,1
20004_clueweb09-en0106-73-32857,w105,1
20004_clueweb09-en0006-01-20491,w105,3
20004_clueweb09-en0104-36-16916,w100,0
20004_clueweb09-en0106-73-32863,w100,2
20004_clueweb09-en0106-47-29871,w100,0
20004_clueweb09-en0106-73-32857,w100,2
20004_clueweb09-en0006-01-20491,w100,0
20004_clueweb09-en0010-28-39362,w116,2
20004_clueweb09-en0108-16-34152,w116,2
20004_clueweb09-en0109-18-01108,w116,2
20004_clueweb09-en0107-90-22505,w116,1
20004_clueweb09-en0107-90-22504,w116,1
20004_clueweb09-en0010-28-39362,w136,1
20004_clueweb09-en0108-16-34152,w136,0
20004_clueweb09-en0109-18-01108,w136,1
20004_clueweb09-en0107-90-22505,w136,1
20004_clueweb09-en0107-90-22504,w136,1
20004_clueweb09-en0010-28-39362,w115,0
20004_clueweb09-en0108-16-34152,w115,0
20004_clueweb09-en0109-18-01108,w115,1
20004_clueweb09-en0107-90-22505,w115,1
20004_clueweb09-en0107-90-22504,w115,1
20004_clueweb09-en0010-28-39362,w102,0
20004_clueweb09-en0108-16-34152,w102,0
20004_clueweb09-en0109-18-01108,w102,0
20004_clueweb09-en0107-90-22505,w102,0
20004_clueweb09-en0107-90-22504,w102,0
20004_clueweb09-en0010-28-39362,w101,2
20004_clueweb09-en0108-16-34152,w101,2
20004_clueweb09-en0109-18-01108,w101,2
20004_clueweb09-en0107-90-22505,w101,2
20004_clueweb09-en0107-90-22504,w101,2
20004_clueweb09-en0010-28-39362,w100,2
20004_clueweb09-en0108-16-34152,w100,0
20004_clueweb09-en0109-18-01108,w100,2
20004_clueweb09-en0107-90-22505,w100,2
20004_clueweb09-en0107-90-22504,w100,1
20004_clueweb09-en0000-08-10770,w122,2
20004_clueweb09-en0119-71-12865,w122,1
20004_clueweb09-en0120-66-20381,w122,0
20004_clueweb09-en0112-40-16829,w122,2
20004_clueweb09-en0110-56-11543,w122,2
20004_clueweb09-en0000-08-10770,w106,2
20004_clueweb09-en0119-71-12865,w106,1
20004_clueweb09-en0120-66-20381,w106,1
20004_clueweb09-en0112-40-16829,w106,1
20004_clueweb09-en0110-56-11543,w106,2
20004_clueweb09-en0000-08-10770,w113,1
20004_clueweb09-en0119-71-12865,w113,0
20004_clueweb09-en0120-66-20381,w113,2
20004_clueweb09-en0112-40-16829,w113,0
20004_clueweb09-en0110-56-11543,w113,2
20004_clueweb09-en0000-08-10770,w115,1
20004_clueweb09-en0119-71-12865,w115,0
20004_clueweb09-en0120-66-20381,w115,1
20004_clueweb09-en0112-40-16829,w115,0
20004_clueweb09-en0110-56-11543,w115,1
20004_clueweb09-en0000-08-10770,w102,0
20004_clueweb09-en0119-71-12865,w102,0
20004_clueweb09-en0120-66-20381,w102,0
20004_clueweb09-en0112-40-16829,w102,0
20004_clueweb09-en0110-56-11543,w102,0
20004_clueweb09-en0124-81-32962,w113,2
20004_clueweb09-en0000-08-10771,w113,3
20004_clueweb09-en0120-66-20385,w113,1
20004_clueweb09-en0127-78-01393,w113,3
20004_clueweb09-en0123-46-27705,w113,2
20004_clueweb09-en0124-81-32962,w25,1
20004_clueweb09-en0000-08-10771,w25,1
20004_clueweb09-en0120-66-20385,w25,1
20004_clueweb09-en0127-78-01393,w25,1
20004_clueweb09-en0123-46-27705,w25,0
20004_clueweb09-en0124-81-32962,w102,0
20004_clueweb09-en0000-08-10771,w102,0
20004_clueweb09-en0120-66-20385,w102,0
20004_clueweb09-en0127-78-01393,w102,0
20004_clueweb09-en0123-46-27705,w102,0
20004_clueweb09-en0124-81-32962,w121,0
20004_clueweb09-en0000-08-10771,w121,0
20004_clueweb09-en0120-66-20385,w121,0
20004_clueweb09-en0127-78-01393,w121,0
20004_clueweb09-en0123-46-27705,w121,0
20004_clueweb09-en0124-81-32962,w105,1
20004_clueweb09-en0000-08-10771,w105,2
20004_clueweb09-en0120-66-20385,w105,1
20004_clueweb09-en0127-78-01393,w105,1
20004_clueweb09-en0123-46-27705,w105,3
20004_clueweb09-en0124-81-32962,w110,2
20004_clueweb09-en0000-08-10771,w110,2
20004_clueweb09-en0120-66-20385,w110,2
20004_clueweb09-en0127-78-01393,w110,2
20004_clueweb09-en0123-46-27705,w110,2
20004_clueweb09-en0131-65-25708,w104,0
20004_clueweb09-en0130-44-37226,w104,0
20004_clueweb09-en0005-28-20976,w104,0
20004_clueweb09-en0132-89-23231,w104,0
20004_clueweb09-en0130-45-47292,w104,1
20004_clueweb09-en0131-65-25708,w113,3
20004_clueweb09-en0130-44-37226,w113,2
20004_clueweb09-en0005-28-20976,w113,2
20004_clueweb09-en0132-89-23231,w113,0
20004_clueweb09-en0130-45-47292,w113,2
20004_clueweb09-en0131-65-25708,w101,2
20004_clueweb09-en0130-44-37226,w101,2
20004_clueweb09-en0005-28-20976,w101,2
20004_clueweb09-en0132-89-23231,w101,2
20004_clueweb09-en0130-45-47292,w101,2
20004_clueweb09-en0131-65-25708,w102,0
20004_clueweb09-en0130-44-37226,w102,0
20004_clueweb09-en0005-28-20976,w102,0
20004_clueweb09-en0132-89-23231,w102,0
20004_clueweb09-en0130-45-47292,w102,0
20004_clueweb09-en0131-65-25708,w4,0
20004_clueweb09-en0130-44-37226,w4,2
20004_clueweb09-en0005-28-20976,w4,1
20004_clueweb09-en0132-89-23231,w4,1
20004_clueweb09-en0130-45-47292,w4,1
20004_clueweb09-en0005-41-01643,w102,0
20004_clueweb09-en0132-99-26385,w102,0
20004_clueweb09-en0009-33-55352,w102,0
