truth,label,probability
41,130,0.25
41,131,0.25
41,132,0.25
41,133,0.25
41,134,0.25
41,135,0.25
41,136,0.25
41,137,0.25
41,138,0.25
41,139,0.25
41,140,0.25
41,141,0.25
41,142,0.25
41,143,0.25
41,144,0.25
41,145,0.25
41,146,0.25
41,147,0.25
41,148,0.25
41,149,0.25
42,1,0.75
42,2,0.75
42,3,0.25
42,4,0.25
42,5,0.25
42,6,0.25
42,7,0.25
42,8,0.25
42,9,0.25
42,10,0.25
42,11,0.25
42,12,0.25
42,13,0.25
42,14,0.25
42,15,0.25
42,16,0.25
42,17,0.25
42,18,0.25
42,19,0.25
42,20,0.25
42,21,0.25
42,22,0.25
42,23,0.25
42,24,0.25
42,25,0.25
42,26,0.25
42,27,0.25
42,28,0.25
42,29,0.25
42,30,0.25
42,31,0.25
42,32,0.25
42,33,0.25
42,34,0.25
42,35,0.25
42,36,0.25
42,37,0.25
42,38,0.75
42,39,0.25
42,40,0.25
42,41,0.25
42,42,0.75
42,43,0.25
42,44,0.25
42,45,0.25
42,46,0.25
42,47,0.25
42,48,0.25
42,49,0.25
42,50,0.25
42,51,0.25
42,52,0.25
42,53,0.25
42,54,0.25
42,55,0.25
42,56,0.25
42,57,0.25
42,58,0.25
42,59,0.25
42,60,0.25
42,61,0.25
42,62,0.25
42,63,0.25
42,64,0.25
42,65,0.25
42,66,0.25
42,67,0.25
42,68,0.25
42,69,0.25
42,70,0.25
42,71,0.25
42,72,0.25
42,73,0.25
42,74,0.25
42,75,0.25
42,76,0.25
42,77,0.25
42,78,0.25
42,79,0.25
42,80,0.25
42,81,0.25
42,82,0.25
42,83,0.25
42,84,0.25
42,85,0.25
42,86,0.25
42,87,0.25
42,88,0.25
42,89,0.25
42,90,0.25
42,91,0.25
42,92,0.25
42,93,0.25
42,94,0.25
42,95,0.25
42,96,0.25
42,97,0.25
42,98,0.25
42,99,0.25
42,100,0.25
42,101,0.25
42,102,0.25
42,103,0.25
42,104,0.25
42,105,0.25
42,106,0.25
42,107,0.25
42,108,0.25
42,109,0.25
42,110,0.25
42,111,0.25
42,112,0.25
42,113,0.25
42,114,0.25
42,115,0.25
42,116,0.25
42,117,0.25
42,118,0.25
42,119,0.25
42,120,0.25
42,121,0.25
42,122,0.25
42,123,0.25
42,124,0.25
42,125,0.25
42,126,0.25
42,127,0.25
42,128,0.25
42,129,0.25
42,130,0.25
42,131,0.25
42,132,0.25
42,133,0.25
42,134,0.25
42,135,0.25
42,136,0.25
42,137,0.25
42,138,0.25
42,139,0.25
42,140,0.25
42,141,0.25
42,142,0.25
42,143,0.25
42,144,0.25
42,145,0.25
42,146,0.25
42,147,0.25
42,148,0.25
42,149,0.25
43,1,0.75
43,2,0.75
43,3,0.25
43,4,0.25
43,5,0.25
43,6,0.25
43,7,0.25
43,8,0.25
43,9,0.25
43,10,0.25
43,11,0.25
43,12,0.25
43,13,0.25
43,14,0.25
43,15,0.25
43,16,0.25
43,17,0.25
43,18,0.25
43,19,0.25
43,20,0.25
43,21,0.25
43,22,0.25
43,23,0.25
43,24,0.25
43,25,0.25
43,26,0.25
43,27,0.25
43,28,0.25
43,29,0.25
43,30,0.25
43,31,0.25
43,32,0.25
43,33,0.25
43,34,0.25
43,35,0.25
43,36,0.25
43,37,0.25
43,38,0.75
43,39,0.25
43,40,0.25
43,41,0.25
43,42,0.25
43,43,0.75
43,44,0.25
43,45,0.25
43,46,0.25
43,47,0.25
43,48,0.25
43,49,0.25
43,50,0.25
43,51,0.25
43,52,0.25
43,53,0.25
43,54,0.25
43,55,0.25
43,56,0.25
43,57,0.25
43,58,0.25
43,59,0.25
43,60,0.25
43,61,0.25
43,62,0.25
43,63,0.25
43,64,0.25
43,65,0.25
43,66,0.25
43,67,0.25
43,68,0.25
43,69,0.25
43,70,0.25
43,71,0.25
43,72,0.25
43,73,0.25
43,74,0.25
43,75,0.25
43,76,0.25
43,77,0.25
43,78,0.25
43,79,0.25
43,80,0.25
43,81,0.25
43,82,0.25
43,83,0.25
43,84,0.25
43,85,0.25
43,86,0.25
43,87,0.25
43,88,0.25
43,89,0.25
43,90,0.25
43,91,0.25
43,92,0.25
43,93,0.25
43,94,0.25
43,95,0.25
43,96,0.25
43,97,0.25
43,98,0.25
43,99,0.25
43,100,0.25
43,101,0.25
43,102,0.25
43,103,0.25
43,104,0.25
43,105,0.25
43,106,0.25
43,107,0.25
43,108,0.25
43,109,0.25
43,110,0.25
43,111,0.25
43,112,0.25
43,113,0.25
43,114,0.25
43,115,0.25
43,116,0.25
43,117,0.25
43,118,0.25
43,119,0.25
43,120,0.25
43,121,0.25
43,122,0.25
43,123,0.25
43,124,0.25
43,125,0.25
43,126,0.25
43,127,0.25
43,128,0.25
43,129,0.25
43,130,0.25
43,131,0.25
43,132,0.25
43,133,0.25
43,134,0.25
43,135,0.25
43,136,0.25
43,137,0.25
43,138,0.25
43,139,0.25
43,140,0.25
43,141,0.25
43,142,0.25
43,143,0.25
43,144,0.25
43,145,0.25
43,146,0.25
43,147,0.25
43,148,0.25
43,149,0.25
44,1,0.75
44,2,0.75
44,3,0.25
44,4,0.25
44,5,0.25
44,6,0.25
44,7,0.25
44,8,0.25
44,9,0.25
44,10,0.25
44,11,0.25
44,12,0.25
44,13,0.25
44,14,0.25
44,15,0.25
44,16,0.25
44,17,0.25
44,18,0.25
44,19,0.25
44,20,0.25
44,21,0.25
44,22,0.25
44,23,0.25
44,24,0.25
44,25,0.25
44,26,0.25
44,27,0.25
44,28,0.25
44,29,0.25
44,30,0.25
44,31,0.25
44,32,0.25
44,33,0.25
44,34,0.25
44,35,0.25
44,36,0.25
44,37,0.25
44,38,0.75
44,39,0.25
44,40,0.25
44,41,0.25
44,42,0.25
44,43,0.25
44,44,0.75
44,45,0.25
44,46,0.25
44,47,0.25
44,48,0.25
44,49,0.25
44,50,0.25
44,51,0.25
44,52,0.25
44,53,0.25
44,54,0.25
44,55,0.25
44,56,0.25
44,57,0.25
44,58,0.25
44,59,0.25
44,60,0.25
44,61,0.25
44,62,0.25
44,63,0.25
44,64,0.25
44,65,0.25
44,66,0.25
44,67,0.25
44,68,0.25
44,69,0.25
44,70,0.25
44,71,0.25
44,72,0.25
44,73,0.25
44,74,0.25
44,75,0.25
44,76,0.25
44,77,0.25
44,78,0.25
44,79,0.25
44,80,0.25
44,81,0.25
44,82,0.25
44,83,0.25
44,84,0.25
44,85,0.25
44,86,0.25
44,87,0.25
44,88,0.25
44,89,0.25
44,90,0.25
44,91,0.25
44,92,0.25
44,93,0.25
44,94,0.25
44,95,0.25
44,96,0.25
44,97,0.25
44,98,0.25
44,99,0.25
44,100,0.25
44,101,0.25
44,102,0.25
44,103,0.25
44,104,0.25
44,105,0.25
44,106,0.25
44,107,0.25
44,108,0.25
44,109,0.25
44,110,0.25
44,111,0.25
44,112,0.25
44,113,0.25
44,114,0.25
44,115,0.25
44,116,0.25
44,117,0.25
44,118,0.25
44,119,0.25
44,120,0.25
44,121,0.25
44,122,0.25
44,123,0.25
44,124,0.25
44,125,0.25
44,126,0.25
44,127,0.25
44,128,0.25
44,129,0.25
44,130,0.25
44,131,0.25
44,132,0.25
44,133,0.25
44,134,0.25
44,135,0.25
44,136,0.25
44,137,0.25
44,138,0.25
44,139,0.25
44,140,0.25
44,141,0.25
44,142,0.25
44,143,0.25
44,144,0.25
44,145,0.25
44,146,0.25
44,147,0.25
44,148,0.25
44,149,0.25
45,1,0.75
45,2,0.75
45,3,0.25
45,4,0.25
45,5,0.25
45,6,0.25
45,7,0.25
45,8,0.25
45,9,0.25
45,10,0.25
45,11,0.25
45,12,0.25
45,13,0.25
45,14,0.25
45,15,0.25
45,16,0.25
45,17,0.25
45,18,0.25
45,19,0.25
45,20,0.25
45,21,0.25
45,22,0.25
45,23,0.25
45,24,0.25
45,25,0.25
45,26,0.25
45,27,0.25
45,28,0.25
45,29,0.25
45,30,0.25
45,31,0.25
45,32,0.25
45,33,0.25
45,34,0.25
45,35,0.25
45,36,0.25
45,37,0.25
45,38,0.75
45,39,0.25
45,40,0.25
45,41,0.25
45,42,0.25
45,43,0.25
45,44,0.25
45,45,0.75
45,46,0.25
45,47,0.25
45,48,0.25
45,49,0.25
45,50,0.25
45,51,0.25
45,52,0.25
45,53,0.25
45,54,0.25
45,55,0.25
45,56,0.25
45,57,0.25
45,58,0.25
45,59,0.25
45,60,0.25
45,61,0.25
45,62,0.25
45,63,0.25
45,64,0.25
45,65,0.25
45,66,0.25
45,67,0.25
45,68,0.25
45,69,0.25
45,70,0.25
45,71,0.25
45,72,0.25
45,73,0.25
45,74,0.25
45,75,0.25
45,76,0.25
45,77,0.25
45,78,0.25
45,79,0.25
45,80,0.25
45,81,0.25
45,82,0.25
45,83,0.25
45,84,0.25
45,85,0.25
45,86,0.25
45,87,0.25
45,88,0.25
45,89,0.25
45,90,0.25
45,91,0.25
45,92,0.25
45,93,0.25
45,94,0.25
45,95,0.25
45,96,0.25
45,97,0.25
45,98,0.25
45,99,0.25
45,100,0.25
45,101,0.25
45,102,0.25
45,103,0.25
45,104,0.25
45,105,0.25
45,106,0.25
45,107,0.25
45,108,0.25
45,109,0.25
45,110,0.25
45,111,0.25
45,112,0.25
45,113,0.25
45,114,0.25
45,115,0.25
45,116,0.25
45,117,0.25
45,118,0.25
45,119,0.25
45,120,0.25
45,121,0.25
45,122,0.25
45,123,0.25
45,124,0.25
45,125,0.25
45,126,0.25
45,127,0.25
45,128,0.25
45,129,0.25
45,130,0.25
45,131,0.25
45,132,0.25
45,133,0.25
45,134,0.25
45,135,0.25
45,136,0.25
45,137,0.25
45,138,0.25
45,139,0.25
45,140,0.25
45,141,0.25
45,142,0.25
45,143,0.25
45,144,0.25
45,145,0.25
45,146,0.25
45,147,0.25
45,148,0.25
45,149,0.25
46,1,0.75
46,2,0.75
46,3,0.25
46,4,0.25
46,5,0.25
46,6,0.25
46,7,0.25
46,8,0.25
46,9,0.25
46,10,0.25
46,11,0.25
46,12,0.25
46,13,0.25
46,14,0.25
46,15,0.25
46,16,0.25
46,17,0.25
46,18,0.25
46,19,0.25
46,20,0.25
46,21,0.25
46,22,0.25
46,23,0.25
46,24,0.25
46,25,0.25
46,26,0.25
46,27,0.25
46,28,0.25
46,29,0.25
46,30,0.25
46,31,0.25
46,32,0.25
46,33,0.25
46,34,0.25
46,35,0.25
46,36,0.25
46,37,0.25
46,38,0.75
46,39,0.25
46,40,0.25
46,41,0.25
46,42,0.25
46,43,0.25
46,44,0.25
46,45,0.25
46,46,0.75
46,47,0.25
46,48,0.25
46,49,0.25
46,50,0.25
46,51,0.25
46,52,0.25
46,53,0.25
46,54,0.25
46,55,0.25
46,56,0.25
46,57,0.25
46,58,0.25
46,59,0.25
46,60,0.25
46,61,0.25
46,62,0.25
46,63,0.25
46,64,0.25
46,65,0.25
46,66,0.25
46,67,0.25
46,68,0.25
46,69,0.25
46,70,0.25
46,71,0.25
46,72,0.25
46,73,0.25
46,74,0.25
46,75,0.25
46,76,0.25
46,77,0.25
46,78,0.25
46,79,0.25
46,80,0.25
46,81,0.25
46,82,0.25
46,83,0.25
46,84,0.25
46,85,0.25
46,86,0.25
46,87,0.25
46,88,0.25
46,89,0.25
46,90,0.25
46,91,0.25
46,92,0.25
46,93,0.25
46,94,0.25
46,95,0.25
46,96,0.25
46,97,0.25
46,98,0.25
46,99,0.25
46,100,0.25
46,101,0.25
46,102,0.25
46,103,0.25
46,104,0.25
46,105,0.25
46,106,0.25
46,107,0.25
46,108,0.25
46,109,0.25
46,110,0.25
46,111,0.25
46,112,0.25
46,113,0.25
46,114,0.25
46,115,0.25
46,116,0.25
46,117,0.25
46,118,0.25
46,119,0.25
46,120,0.25
46,121,0.25
46,122,0.25
46,123,0.25
46,124,0.25
46,125,0.25
46,126,0.25
46,127,0.25
46,128,0.25
46,129,0.25
46,130,0.25
46,131,0.25
46,132,0.25
46,133,0.25
46,134,0.25
46,135,0.25
46,136,0.25
46,137,0.25
46,138,0.25
46,139,0.25
46,140,0.25
46,141,0.25
46,142,0.25
46,143,0.25
46,144,0.25
46,145,0.25
46,146,0.25
46,147,0.25
46,148,0.25
46,149,0.25
47,1,0.75
47,2,0.75
47,3,0.25
47,4,0.25
47,5,0.25
47,6,0.25
47,7,0.25
47,8,0.25
47,9,0.25
47,10,0.25
47,11,0.25
47,12,0.25
47,13,0.25
47,14,0.25
47,15,0.25
47,16,0.25
47,17,0.25
47,18,0.25
47,19,0.25
47,20,0.25
47,21,0.25
47,22,0.25
47,23,0.25
47,24,0.25
47,25,0.25
47,26,0.25
47,27,0.25
47,28,0.25
47,29,0.25
47,30,0.25
47,31,0.25
47,32,0.25
47,33,0.25
47,34,0.25
47,35,0.25
47,36,0.25
47,37,0.25
47,38,0.75
47,39,0.25
47,40,0.25
47,41,0.25
47,42,0.25
47,43,0.25
47,44,0.25
47,45,0.25
47,46,0.25
47,47,0.75
47,48,0.25
47,49,0.25
47,50,0.25
47,51,0.25
47,52,0.25
47,53,0.25
47,54,0.25
47,55,0.25
47,56,0.25
47,57,0.25
47,58,0.25
47,59,0.25
47,60,0.25
47,61,0.25
47,62,0.25
47,63,0.25
47,64,0.25
47,65,0.25
47,66,0.25
47,67,0.25
47,68,0.25
47,69,0.25
47,70,0.25
47,71,0.25
47,72,0.25
47,73,0.25
47,74,0.25
47,75,0.25
47,76,0.25
47,77,0.25
47,78,0.25
47,79,0.25
47,80,0.25
47,81,0.25
47,82,0.25
47,83,0.25
47,84,0.25
47,85,0.25
47,86,0.25
47,87,0.25
47,88,0.25
47,89,0.25
47,90,0.25
47,91,0.25
47,92,0.25
47,93,0.25
47,94,0.25
47,95,0.25
47,96,0.25
47,97,0.25
47,98,0.25
47,99,0.25
47,100,0.25
47,101,0.25
47,102,0.25
47,103,0.25
47,104,0.25
47,105,0.25
47,106,0.25
47,107,0.25
47,108,0.25
47,109,0.25
47,110,0.25
47,111,0.25
47,112,0.25
47,113,0.25
47,114,0.25
47,115,0.25
47,116,0.25
47,117,0.25
47,118,0.25
47,119,0.25
47,120,0.25
47,121,0.25
47,122,0.25
47,123,0.25
47,124,0.25
47,125,0.25
47,126,0.25
47,127,0.25
47,128,0.25
47,129,0.25
47,130,0.25
47,131,0.25
47,132,0.25
47,133,0.25
47,134,0.25
47,135,0.25
47,136,0.25
47,137,0.25
47,138,0.25
47,139,0.25
47,140,0.25
47,141,0.25
47,142,0.25
47,143,0.25
47,144,0.25
47,145,0.25
47,146,0.25
47,147,0.25
47,148,0.25
47,149,0.25
48,1,0.75
48,2,0.75
48,3,0.25
48,4,0.25
48,5,0.25
48,6,0.25
48,7,0.25
48,8,0.25
48,9,0.25
48,10,0.25
48,11,0.25
48,12,0.25
48,13,0.25
48,14,0.25
48,15,0.25
48,16,0.25
48,17,0.25
48,18,0.25
48,19,0.25
48,20,0.25
48,21,0.25
48,22,0.25
48,23,0.25
48,24,0.25
48,25,0.25
48,26,0.25
48,27,0.25
48,28,0.25
48,29,0.25
48,30,0.25
48,31,0.25
48,32,0.25
48,33,0.25
48,34,0.25
48,35,0.25
48,36,0.25
48,37,0.25
48,38,0.75
48,39,0.25
48,40,0.25
48,41,0.25
48,42,0.25
48,43,0.25
48,44,0.25
48,45,0.25
48,46,0.25
48,47,0.25
48,48,0.75
48,49,0.25
48,50,0.25
48,51,0.25
48,52,0.25
48,53,0.25
48,54,0.25
48,55,0.25
48,56,0.25
48,57,0.25
48,58,0.25
48,59,0.25
48,60,0.25
48,61,0.25
48,62,0.25
48,63,0.25
48,64,0.25
48,65,0.25
48,66,0.25
48,67,0.25
48,68,0.25
48,69,0.25
48,70,0.25
48,71,0.25
48,72,0.25
48,73,0.25
48,74,0.25
48,75,0.25
48,76,0.25
48,77,0.25
48,78,0.25
48,79,0.25
48,80,0.25
48,81,0.25
48,82,0.25
48,83,0.25
48,84,0.25
48,85,0.25
48,86,0.25
48,87,0.25
48,88,0.25
48,89,0.25
48,90,0.25
48,91,0.25
48,92,0.25
48,93,0.25
48,94,0.25
48,95,0.25
48,96,0.25
48,97,0.25
48,98,0.25
48,99,0.25
48,100,0.25
48,101,0.25
48,102,0.25
48,103,0.25
48,104,0.25
48,105,0.25
48,106,0.25
48,107,0.25
48,108,0.25
48,109,0.25
48,110,0.25
48,111,0.25
48,112,0.25
48,113,0.25
48,114,0.25
48,115,0.25
48,116,0.25
48,117,0.25
48,118,0.25
48,119,0.25
48,120,0.25
48,121,0.25
48,122,0.25
48,123,0.25
48,124,0.25
48,125,0.25
48,126,0.25
48,127,0.25
48,128,0.25
48,129,0.25
48,130,0.25
48,131,0.25
48,132,0.25
48,133,0.25
48,134,0.25
48,135,0.25
48,136,0.25
48,137,0.25
48,138,0.25
48,139,0.25
48,140,0.25
48,141,0.25
48,142,0.25
48,143,0.25
48,144,0.25
48,145,0.25
48,146,0.25
48,147,0.25
48,148,0.25
48,149,0.25
49,1,0.75
49,2,0.75
49,3,0.25
49,4,0.25
49,5,0.25
49,6,0.25
49,7,0.25
49,8,0.25
49,9,0.25
49,10,0.25
49,11,0.25
49,12,0.25
49,13,0.25
49,14,0.25
49,15,0.25
49,16,0.25
49,17,0.25
49,18,0.25
49,19,0.25
49,20,0.25
49,21,0.25
49,22,0.25
49,23,0.25
49,24,0.25
49,25,0.25
49,26,0.25
49,27,0.25
49,28,0.25
49,29,0.25
49,30,0.25
49,31,0.25
49,32,0.25
49,33,0.25
49,34,0.25
49,35,0.25
49,36,0.25
49,37,0.25
49,38,0.75
49,39,0.25
49,40,0.25
49,41,0.25
49,42,0.25
49,43,0.25
49,44,0.25
49,45,0.25
49,46,0.25
49,47,0.25
49,48,0.25
49,49,0.75
49,50,0.25
49,51,0.25
49,52,0.25
49,53,0.25
49,54,0.25
49,55,0.25
49,56,0.25
49,57,0.25
49,58,0.25
49,59,0.25
49,60,0.25
49,61,0.25
49,62,0.25
49,63,0.25
49,64,0.25
49,65,0.25
49,66,0.25
49,67,0.25
49,68,0.25
49,69,0.25
49,70,0.25
49,71,0.25
49,72,0.25
49,73,0.25
49,74,0.25
49,75,0.25
49,76,0.25
49,77,0.25
49,78,0.25
49,79,0.25
49,80,0.25
49,81,0.25
49,82,0.25
49,83,0.25
49,84,0.25
49,85,0.25
49,86,0.25
49,87,0.25
49,88,0.25
49,89,0.25
49,90,0.25
49,91,0.25
49,92,0.25
49,93,0.25
49,94,0.25
49,95,0.25
49,96,0.25
49,97,0.25
49,98,0.25
49,99,0.25
49,100,0.25
49,101,0.25
49,102,0.25
49,103,0.25
49,104,0.25
49,105,0.25
49,106,0.25
49,107,0.25
49,108,0.25
49,109,0.25
49,110,0.25
49,111,0.25
49,112,0.25
49,113,0.25
49,114,0.25
49,115,0.25
49,116,0.25
49,117,0.25
49,118,0.25
49,119,0.25
49,120,0.25
49,121,0.25
49,122,0.25
49,123,0.25
49,124,0.25
49,125,0.25
49,126,0.25
49,127,0.25
49,128,0.25
49,129,0.25
49,130,0.25
49,131,0.25
49,132,0.25
49,133,0.25
49,134,0.25
49,135,0.25
49,136,0.25
49,137,0.25
49,138,0.25
49,139,0.25
49,140,0.25
49,141,0.25
49,142,0.25
49,143,0.25
49,144,0.25
49,145,0.25
49,146,0.25
49,147,0.25
49,148,0.25
49,149,0.25
50,1,0.75
50,2,0.75
50,3,0.25
50,4,0.25
50,5,0.25
50,6,0.25
50,7,0.25
50,8,0.25
50,9,0.25
50,10,0.25
50,11,0.25
50,12,0.25
50,13,0.25
50,14,0.25
50,15,0.25
50,16,0.25
50,17,0.25
50,18,0.25
50,19,0.25
50,20,0.25
50,21,0.25
50,22,0.25
50,23,0.25
50,24,0.25
50,25,0.25
50,26,0.25
50,27,0.25
50,28,0.25
50,29,0.25
50,30,0.25
50,31,0.25
50,32,0.25
50,33,0.25
50,34,0.25
50,35,0.25
50,36,0.25
50,37,0.25
50,38,0.75
50,39,0.25
50,40,0.25
50,41,0.25
50,42,0.25
50,43,0.25
50,44,0.25
50,45,0.25
50,46,0.25
50,47,0.25
50,48,0.25
50,49,0.75
50,50,0.75
50,51,0.25
50,52,0.25
50,53,0.25
50,54,0.25
50,55,0.25
50,56,0.25
50,57,0.25
50,58,0.25
50,59,0.25
50,60,0.25
50,61,0.25
50,62,0.25
50,63,0.25
50,64,0.25
50,65,0.25
50,66,0.25
50,67,0.25
50,68,0.25
50,69,0.25
50,70,0.25
50,71,0.25
50,72,0.25
50,73,0.25
50,74,0.25
50,75,0.25
50,76,0.25
50,77,0.25
50,78,0.25
50,79,0.25
50,80,0.25
50,81,0.25
50,82,0.25
50,83,0.25
50,84,0.25
50,85,0.25
50,86,0.25
50,87,0.25
50,88,0.25
50,89,0.25
50,90,0.25
50,91,0.25
50,92,0.25
50,93,0.25
50,94,0.25
50,95,0.25
50,96,0.25
50,97,0.25
50,98,0.25
50,99,0.25
50,100,0.25
50,101,0.25
50,102,0.25
50,103,0.25
50,104,0.25
50,105,0.25
50,106,0.25
50,107,0.25
50,108,0.25
50,109,0.25
50,110,0.25
50,111,0.25
50,112,0.25
50,113,0.25
50,114,0.25
50,115,0.25
50,116,0.25
50,117,0.25
50,118,0.25
50,119,0.25
50,120,0.25
50,121,0.25
50,122,0.25
50,123,0.25
50,124,0.25
50,125,0.25
50,126,0.25
50,127,0.25
50,128,0.25
50,129,0.25
50,130,0.25
50,131,0.25
50,132,0.25
50,133,0.25
50,134,0.25
50,135,0.25
50,136,0.25
50,137,0.25
50,138,0.25
50,139,0.25
50,140,0.25
50,141,0.25
50,142,0.25
50,143,0.25
50,144,0.25
50,145,0.25
50,146,0.25
50,147,0.25
50,148,0.25
50,149,0.25
51,1,0.75
51,2,0.75
51,3,0.25
51,4,0.25
51,5,0.25
51,6,0.25
51,7,0.25
51,8,0.25
51,9,0.25
51,10,0.25
51,11,0.25
51,12,0.25
51,13,0.25
51,14,0.25
51,15,0.25
51,16,0.25
51,17,0.25
51,18,0.25
51,19,0.25
51,20,0.25
51,21,0.25
51,22,0.25
51,23,0.25
51,24,0.25
51,25,0.25
51,26,0.25
51,27,0.25
51,28,0.25
51,29,0.25
51,30,0.25
51,31,0.25
51,32,0.25
51,33,0.25
51,34,0.25
51,35,0.25
51,36,0.25
51,37,0.25
51,38,0.75
51,39,0.25
51,40,0.25
51,41,0.25
51,42,0.25
51,43,0.25
51,44,0.25
51,45,0.25
51,46,0.25
51,47,0.25
51,48,0.25
51,49,0.25
51,50,0.25
51,51,0.75
51,52,0.25
51,53,0.25
51,54,0.25
51,55,0.25
51,56,0.25
51,57,0.25
51,58,0.25
51,59,0.25
51,60,0.25
51,61,0.25
51,62,0.25
51,63,0.25
51,64,0.25
51,65,0.25
51,66,0.25
51,67,0.25
51,68,0.25
51,69,0.25
51,70,0.25
51,71,0.25
51,72,0.25
51,73,0.25
51,74,0.25
51,75,0.25
51,76,0.25
51,77,0.25
51,78,0.25
51,79,0.25
51,80,0.25
51,81,0.25
51,82,0.25
51,83,0.25
51,84,0.25
51,85,0.25
51,86,0.25
51,87,0.25
51,88,0.25
51,89,0.25
51,90,0.25
51,91,0.25
51,92,0.25
51,93,0.25
51,94,0.25
51,95,0.25
51,96,0.25
51,97,0.25
51,98,0.25
51,99,0.25
51,100,0.25
51,101,0.25
51,102,0.25
51,103,0.25
51,104,0.25
51,105,0.25
51,106,0.25
51,107,0.25
51,108,0.25
51,109,0.25
51,110,0.25
51,111,0.25
51,112,0.25
51,113,0.25
51,114,0.25
51,115,0.25
51,116,0.25
51,117,0.25
51,118,0.25
51,119,0.25
51,120,0.25
51,121,0.25
51,122,0.25
51,123,0.25
51,124,0.25
51,125,0.25
51,126,0.25
51,127,0.25
51,128,0.25
51,129,0.25
51,130,0.25
51,131,0.25
51,132,0.25
51,133,0.25
51,134,0.25
51,135,0.25
51,136,0.25
51,137,0.25
51,138,0.25
51,139,0.25
51,140,0.25
51,141,0.25
51,142,0.25
51,143,0.25
51,144,0.25
51,145,0.25
51,146,0.25
51,147,0.25
51,148,0.25
51,149,0.25
52,1,0.75
52,2,0.75
52,3,0.25
52,4,0.25
52,5,0.25
52,6,0.25
52,7,0.25
52,8,0.25
52,9,0.25
52,10,0.25
52,11,0.25
52,12,0.25
52,13,0.25
52,14,0.25
52,15,0.25
52,16,0.25
52,17,0.25
52,18,0.25
52,19,0.25
52,20,0.25
52,21,0.25
52,22,0.25
52,23,0.25
52,24,0.25
52,25,0.25
52,26,0.25
52,27,0.25
52,28,0.25
52,29,0.25
52,30,0.25
52,31,0.25
52,32,0.25
52,33,0.25
52,34,0.25
52,35,0.25
52,36,0.25
52,37,0.25
52,38,0.75
52,39,0.25
52,40,0.25
52,41,0.25
52,42,0.25
52,43,0.25
52,44,0.25
52,45,0.25
52,46,0.25
52,47,0.25
52,48,0.25
52,49,0.25
52,50,0.25
52,51,0.75
52,52,0.75
52,53,0.25
52,54,0.25
52,55,0.25
52,56,0.25
52,57,0.25
52,58,0.25
52,59,0.25
52,60,0.25
52,61,0.25
52,62,0.25
52,63,0.25
52,64,0.25
52,65,0.25
52,66,0.25
52,67,0.25
52,68,0.25
52,69,0.25
52,70,0.25
52,71,0.25
52,72,0.25
52,73,0.25
52,74,0.25
52,75,0.25
52,76,0.25
52,77,0.25
52,78,0.25
52,79,0.25
52,80,0.25
52,81,0.25
52,82,0.25
52,83,0.25
52,84,0.25
52,85,0.25
52,86,0.25
52,87,0.25
52,88,0.25
52,89,0.25
52,90,0.25
52,91,0.25
52,92,0.25
52,93,0.25
52,94,0.25
52,95,0.25
52,96,0.25
52,97,0.25
52,98,0.25
52,99,0.25
52,100,0.25
52,101,0.25
52,102,0.25
52,103,0.25
52,104,0.25
52,105,0.25
52,106,0.25
52,107,0.25
52,108,0.25
52,109,0.25
52,110,0.25
52,111,0.25
52,112,0.25
52,113,0.25
52,114,0.25
52,115,0.25
52,116,0.25
52,117,0.25
52,118,0.25
52,119,0.25
52,120,0.25
52,121,0.25
52,122,0.25
52,123,0.25
52,124,0.25
52,125,0.25
52,126,0.25
52,127,0.25
52,128,0.25
52,129,0.25
52,130,0.25
52,131,0.25
52,132,0.25
52,133,0.25
52,134,0.25
52,135,0.25
52,136,0.25
52,137,0.25
52,138,0.25
52,139,0.25
52,140,0.25
52,141,0.25
52,142,0.25
52,143,0.25
52,144,0.25
52,145,0.25
52,146,0.25
52,147,0.25
52,148,0.25
52,149,0.25
53,1,0.75
53,2,0.75
53,3,0.25
53,4,0.25
53,5,0.25
53,6,0.25
53,7,0.25
53,8,0.25
53,9,0.25
53,10,0.25
53,11,0.25
53,12,0.25
53,13,0.25
53,14,0.25
53,15,0.25
53,16,0.25
53,17,0.25
53,18,0.25
53,19,0.25
53,20,0.25
53,21,0.25
53,22,0.25
53,23,0.25
53,24,0.25
53,25,0.25
53,26,0.25
53,27,0.25
53,28,0.25
53,29,0.25
53,30,0.25
53,31,0.25
53,32,0.25
53,33,0.25
53,34,0.25
53,35,0.25
53,36,0.25
53,37,0.25
53,38,0.75
53,39,0.25
53,40,0.25
53,41,0.25
53,42,0.25
53,43,0.25
53,44,0.25
53,45,0.25
53,46,0.25
53,47,0.25
53,48,0.25
53,49,0.25
53,50,0.25
53,51,0.75
53,52,0.25
53,53,0.75
53,54,0.25
53,55,0.25
53,56,0.25
53,57,0.25
53,58,0.25
53,59,0.25
53,60,0.25
53,61,0.25
53,62,0.25
53,63,0.25
53,64,0.25
53,65,0.25
53,66,0.25
53,67,0.25
53,68,0.25
53,69,0.25
53,70,0.25
53,71,0.25
53,72,0.25
53,73,0.25
53,74,0.25
53,75,0.25
53,76,0.25
53,77,0.25
53,78,0.25
53,79,0.25
53,80,0.25
53,81,0.25
53,82,0.25
53,83,0.25
53,84,0.25
53,85,0.25
53,86,0.25
53,87,0.25
53,88,0.25
53,89,0.25
53,90,0.25
